site_no, average,dec_lat_va,dec_long_va
9371010,-4.573093036,37.00113889,-109.0295833
6228350,0.171489165,42.96828927,-109.037628
6207500,0.617726148,45.0099111,-109.0653667
6282000,-9.726003176,44.5166196,-109.0979218
9439000,-5.69923687,32.72444444,-109.0991667
9306500,-1.52407849,39.97885629,-109.1787269
9383500,-0.447334422,34.03032717,-109.1864707
9180000,-4.465569943,38.79720805,-109.1951142
9444200,-1.386508018,33.29089456,-109.1961832
6224000,0.468153513,43.1766111,-109.2025556
9261000,-1.254338882,40.40940757,-109.2354043
6281000,-3.508004001,44.41911816,-109.2579293
9180500,-7.478167246,38.81054095,-109.2934493
9444500,-8.998911625,33.04950776,-109.2959047
9442000,-16.02636766,32.96527778,-109.3086111
9215000,-1.129144416,42.1283333,-109.3254444
6209500,-0.039760672,45.0861472,-109.3291889
9384000,-17.32231471,34.31448635,-109.362315
9385700,-4870.600565,34.4505935,-109.3623199
6221400,0.536219979,43.34616667,-109.4087778
9183600,-68.96413382,38.48571796,-109.4111044
6205000,-0.473229489,45.53674167,-109.4220556
9234500,-52.00185365,40.90829296,-109.422914
6279940,0.467056795,44.46967158,-109.4304399
9447000,-61.25680146,33.0645062,-109.4422978
9396100,-2007.204717,35.18224625,-109.4470509
9217000,-129.4377924,41.51635366,-109.4490234
9182400,-338.3784738,38.6738712,-109.4501174
9383400,-3.548859814,34.0167143,-109.4573125
6111800,-11.85167848,47.0878333,-109.4575
6220800,-0.154479709,43.441622,-109.4587584
9261700,0.057626094,40.58884837,-109.4654138
9448500,-5.06718002,32.8827222,-109.4796056
9447800,-49.15865406,32.95561778,-109.5311876
6280300,0.113998755,44.20788889,-109.55525
9266500,0.412370938,40.57745816,-109.6220859
9265500,-0.249738443,40.58884697,-109.6229194
6114700,-41.73383341,47.6651583,-109.6520139
9185600,-1.04055581,38.5047222,-109.6583333
9229500,-48.1049357,41.011,-109.6735
9272400,-0.084156046,40.084686,-109.676805
9224700,-19.91739099,41.54607224,-109.6934746
6140500,-0.725042639,48.5636861,-109.6959556
6204070,-2.370132835,45.25438735,-109.6998945
9379200,-39844.28267,36.943891,-109.7106684
6204050,-13.26720521,45.24323889,-109.7313028
6218500,-0.352318815,43.57856415,-109.7598835
9489500,-2.679747637,33.47672039,-109.7639775
9196500,0.542315781,43.02705556,-109.7735278
9302000,-897.2555031,40.21027778,-109.7813889
9301500,-2842.273507,40.23357228,-109.8037549
9492400,-6.229192523,33.8222723,-109.8145413
9460150,-2.122664299,32.74395706,-109.8381364
6120500,-171.9606546,46.4288,-109.8411944
9295100,-623.431286,40.2066278,-109.8598673
9379500,-8.806526471,37.15067778,-109.8666889
9205000,-3.559303311,42.56716598,-109.930151
9299500,-0.138370904,40.5935653,-109.9323739
6200000,0.261971352,45.8337944,-109.9387056
9390500,-2.245607507,34.17948755,-109.9878858
9328920,-0.726387884,38.52402778,-109.9944167
6187915,0.492052048,45.00283056,-110.0018722
9394500,-6627342.285,34.7828076,-110.0442837
9211200,-525.8763104,42.0209722,-110.0498056
9295000,-700.7788385,40.20023757,-110.0637613
9470500,-95984.76407,31.38010095,-110.1111882
9296800,-2.782408483,40.5913396,-110.1143226
9188500,0.140691956,43.0190833,-110.1188611
9328910,-50.43558677,38.7577611,-110.1435278
9315000,-1.583435746,38.9860831,-110.1512475
9397000,-922113.377,34.8978039,-110.1631768
9209400,-2.076707131,42.19272157,-110.163214
9494000,-1.612531499,33.73644059,-110.166767
9471000,-3984.078821,31.62592644,-110.1745226
6110020,-14.56938588,46.9177222,-110.1889444
9471550,-4146.618404,31.7509224,-110.2011882
9490500,-0.008628505,33.71282949,-110.2117674
9466500,-2.840815955,33.18561278,-110.2200903
9471400,-267.4484519,31.70027778,-110.2263889
6109500,-27.566229,48.0037833,-110.2588222
9496500,-472.9138763,33.9858809,-110.2809417
9470750,-4.316951028,31.44666667,-110.3058333
9292000,-2.31114562,40.5463369,-110.333771
9292500,-1.701814161,40.51189299,-110.3415491
9314500,-150.4156014,39.26444444,-110.3427778
9470800,-16.90101113,31.47287518,-110.3478588
9328500,-120.193319,38.8583081,-110.3701469
6186500,-3.911251474,44.56709167,-110.3804056
6188000,0.483121601,44.92817778,-110.3942694
9220000,-9.206017829,41.0538611,-110.3986389
9333500,-157.1948271,38.0941529,-110.4073639
9210500,-1.293325857,42.09580556,-110.4160833
13011900,0.393842427,43.83805556,-110.4408333
9468500,-166.7162875,33.29644678,-110.4514876
6195600,-13.09201028,45.7383611,-110.4794694
9291000,-0.041770123,40.55633555,-110.4846056
9497500,-0.556296864,33.79810588,-110.4998292
6108800,-337.5074722,47.9327194,-110.5144333
13011500,0.617600555,43.85105315,-110.5171505
9289500,0.104611434,40.6066125,-110.5271066
9469500,-106.2843994,33.1695055,-110.5312109
9288180,-477.7205037,40.1546793,-110.5548785
9497800,-2.760057255,33.8431053,-110.5576092
9400568,-1586319.781,35.65480556,-110.563
6192500,-0.024441914,45.5972111,-110.5664972
9484550,-6.845685402,31.86555556,-110.57
9279000,-1293.23236,40.4932799,-110.5782169
9217900,0.102617165,40.95902778,-110.5797222
13011000,-62113.52507,43.85855089,-110.586597
9277500,-17.09827741,40.30023027,-110.602381
13014500,0.342242984,43.62088889,-110.6230556
9473000,-17.14126405,32.84423324,-110.6301
9314280,-0.073533925,39.4210793,-110.6462682
9400350,-3962.86282,35.011688,-110.6512444
6090800,-31.61355522,47.8169111,-110.6661417
13010065,0.642441624,44.09888889,-110.6675
9484600,-521.7331213,32.0359141,-110.6775818
6191000,0.245467652,44.9923444,-110.690975
13018300,0.286774263,43.45215258,-110.7040913
9223000,0.193281807,42.11088889,-110.7094167
6036940,-137.7307593,44.732725,-110.7132528
13013650,-3.275083587,43.65405556,-110.7154722
13018750,-4.549532677,43.3722222,-110.7386111
9285900,-2315.66083,40.1271783,-110.7418242
6191500,0.327935483,45.1121194,-110.7936667
13018350,-13.47133245,43.4583611,-110.7970278
13016305,0.523796117,43.60316667,-110.8058333
9484000,-0.728717027,32.3147222,-110.8109167
6036805,-0.516005069,44.4593333,-110.8222722
10011500,0.551649634,40.9652254,-110.8535079
9497980,-15.24513333,33.8278262,-110.8562266
6037100,-0.130115613,44.6408,-110.8610639
6036905,-7.080236611,44.6201833,-110.8635028
13016450,0.130716134,43.50076005,-110.8716
10032000,-0.0472202,42.2932662,-110.8724064
13022500,-2.373262926,43.1961111,-110.8894444
9498400,-4028.600906,33.5731068,-110.9012251
9288000,-2.383859806,40.20023128,-110.9076623
9498500,-0.91615548,33.6194949,-110.9215037
9481000,-2.188822486,31.3432722,-110.9316722
6090500,0.118930822,47.2085944,-110.9317472
10016900,-0.037919617,41.2698611,-110.9636944
10038000,-40.22135123,42.12604658,-110.9737986
9474000,-296.1814277,33.1028404,-110.9765014
13023000,0.501973578,43.14305556,-110.9769444
94985005,-20.55857235,33.4058333,-110.9986111
13025500,-25.6534799,42.6749287,-111.0077044
9498501,-8.742880891,33.41866469,-111.0095609
10020300,-0.935682041,41.505501,-111.0146317
10020100,-1.501299241,41.4343899,-111.0176863
13027500,-2.024231145,43.0797222,-111.0372222
9312600,-0.311653367,39.8757928,-111.0373878
9481740,-7.097191118,31.61286778,-111.0414792
10039500,-60.56983274,42.21104338,-111.0538022
6090300,-34.16618356,47.5844444,-111.0605806
6048650,-0.132541511,45.72566667,-111.0661944
6037500,-3.08064149,44.6570722,-111.0679639
6050000,0.539367769,45.56332778,-111.0718889
6101500,-12530.2405,48.3059611,-111.0805278
9486500,-1785.445687,32.3511849,-111.0945447
13046995,0.614636186,44.06194444,-111.1519444
9310700,-2.735979895,39.7216289,-111.1612827
10154200,0.592198358,40.5577278,-111.1687838
6076690,-163.8122958,46.7958,-111.1785556
9398300,-17.82181493,34.55530427,-111.1840252
9310500,-0.352243501,39.77440566,-111.191006
6077200,-13.75933462,46.82798056,-111.1922389
9401260,-64350.24884,36.10499334,-111.2018069
13052200,-3.96561224,43.78194444,-111.2091667
9326500,0.083514074,39.10413724,-111.2165589
13032500,-1.720386653,43.3508333,-111.2188889
13047500,-0.047660902,44.0686111,-111.2413889
10128500,0.425657764,40.7371721,-111.2479652
9330500,0.176933998,38.99105556,-111.253886
10023000,-63.11713908,41.60994177,-111.2540876
6043500,0.451923795,45.4973,-111.2707083
9478500,-18.94075762,33.29922128,-111.2776263
9499000,-10.38893218,33.9800413,-111.3034659
9309600,-0.23215478,39.6674624,-111.3121238
10149000,-14.70898033,40.11801206,-111.3146215
10155000,0.434890979,40.60166667,-111.3358333
6038500,-518.4038407,44.86639167,-111.3387806
13039500,-105745.0419,44.5944444,-111.3497222
10068500,-119.403151,42.4015929,-111.356875
13047600,0.511893912,44.0561111,-111.358611
10149400,-10.68567319,40.07634537,-111.383237
6077500,-13.9925025,47.18929167,-111.3862389
6078200,-87.21129439,47.43496667,-111.3884444
13041010,-25.97183081,44.4833333,-111.393611
13042500,-32.96076347,44.41666667,-111.3947222
10132500,-107.4429796,41.18068056,-111.4004583
10131000,-4.545497236,40.92050285,-111.4015858
10130500,-59.11786883,40.89522527,-111.4018633
10129500,-58.63904832,40.79272607,-111.404918
6054500,-11.76644551,46.1465722,-111.4202778
10155200,-368.7982383,40.55439805,-111.4332426
10132000,-119.9659351,40.9677245,-111.437699
6052500,-3.836420032,45.88535556,-111.438286
10155500,-48.14769228,40.4841221,-111.4635198
10156000,-30.03977892,40.4852332,-111.4671312
10157500,-9534.6721,40.46078909,-111.472687
10129900,-29.46751416,40.73522634,-111.4760313
13057500,-9.023569794,43.1347222,-111.495
13063000,-9.036721229,42.81527778,-111.5066667
13046000,-13.56629824,44.0697222,-111.5105556
6089000,-73.24721464,47.52577778,-111.511036
9330000,-308.4597953,38.3069248,-111.5187917
10133650,-38.23394014,40.7238375,-111.5196438
10205030,0.084698358,38.9119141,-111.5304654
10133600,-4.803898888,40.68803889,-111.5337194
6088500,-0.803465535,47.56126667,-111.5417694
9510200,-1.947900166,33.69421054,-111.541802
10150500,0.147773418,40.0496781,-111.5479705
6108000,-468.1273754,47.930325,-111.5529417
10133800,-21.74444328,40.75966979,-111.5640912
13049500,0.108258801,44.0183333,-111.5666667
9337500,-598.5677967,37.77804389,-111.5746181
9502000,-27.81304641,33.55282304,-111.5765243
10215900,-0.116463419,39.25912877,-111.579916
6038800,-61.16115394,44.88865556,-111.580886
10133980,-56.89263147,40.87078006,-111.5852044
9380000,-16502.51465,36.8643333,-111.5878722
9382000,-252.9336789,36.87220977,-111.5946052
6036650,-19.22680657,45.8971361,-111.5956722
10134500,-10962.22088,40.92244629,-111.6071504
13055000,-0.094207654,43.9272222,-111.6138889
9507480,-162.576074,34.39430556,-111.63
6041000,-55.93730545,45.49023056,-111.6345056
9337000,-63.99155674,37.86248747,-111.6360113
9507980,-158.1431008,34.27642068,-111.6387561
10153100,-3.09621643,40.1788719,-111.639338
9329050,-0.654634626,38.62775234,-111.6479647
13037500,-0.643214319,43.6125,-111.66
9510000,-28.86996715,33.80837509,-111.6634729
9511300,-64.63232227,33.5586557,-111.6693043
9505200,-26.28928128,34.67474409,-111.672094
13050500,-14.63739526,43.96694444,-111.6725
10137500,-0.522655113,41.26855226,-111.6741004
10164500,0.381582189,40.4477297,-111.6821472
9508300,-27.36179715,34.16086787,-111.6929235
9505800,-63.86719479,34.53863606,-111.6940356
6074000,-106.541956,47.2694861,-111.6952306
10163000,-29.0626239,40.2377318,-111.69937
9508500,-37.48054652,34.0730922,-111.7162569
13057940,-22.46051951,43.44194444,-111.7283333
10145400,-1.050640466,39.7171797,-111.7335396
10113500,-3.433617485,41.6235452,-111.7388286
13058000,-7056.215759,43.5833333,-111.746111
6040000,-5.135182753,45.2331333,-111.7516333
13055250,-81.73334297,43.8875,-111.7577778
9504420,-40.32853321,34.86168418,-111.7618227
10147100,-1.570654819,39.9444722,-111.7748889
9402300,-3914.626948,36.1952642,-111.7771024
13055340,-1.519608202,43.835,-111.7777778
10109000,-0.283408277,41.74326439,-111.78272
9506000,-26.26823087,34.4483605,-111.7898705
10146000,-1.929989038,39.71301186,-111.8043759
10136500,-19.74842853,41.1368878,-111.8324384
10105900,-0.628564028,41.5754898,-111.8552203
10140100,-122.4909818,41.254387,-111.8557727
10146400,-6.802032822,39.80245444,-111.8629909
10217000,-106.5025631,39.1552387,-111.877705
13038500,-3.356304848,43.73527778,-111.8780556
6065500,-446.7020021,46.76619167,-111.8887944
6099500,-3.111148745,48.4271972,-111.889836
9504500,-12.10212568,34.76446436,-111.8909885
13058510,-29.72994735,43.57416667,-111.895
10168000,-0.00611284,40.66430556,-111.898861
13056500,-19.48781755,43.8258333,-111.905
9381800,-260.4420307,37.10748428,-111.9060102
10092700,-31.27601113,42.0129808,-111.92134
10171000,-10817.70279,40.73355737,-111.9232703
6085800,-123.3549333,47.50162778,-111.9319139
6061500,-5.43058546,46.5190972,-111.946786
13057000,-1.897172914,43.75277778,-111.9791667
10140700,-4.695879507,41.23181944,-111.9844972
6066500,-349.2489691,46.99473889,-112.0106667
10219000,-68.0692583,39.37468029,-112.0396557
13066000,-40.63193943,43.26277778,-112.0477778
13057155,-3.686305397,43.6047222,-112.058611
9512500,-443.1661657,34.3153073,-112.0640455
9504000,-10245.34815,34.8522416,-112.065994
6071300,-5.597468065,47.0054361,-112.070311
9402500,-71.67215719,36.10137176,-112.0862795
13073000,-2.332175487,42.6247222,-112.0880556
6063000,-2.284355599,46.60500556,-112.0882639
6033000,-0.541156222,46.21103056,-112.09165
10141000,-272.2910212,41.2782765,-112.0918866
6073500,-0.825886304,47.199025,-112.0959056
10166430,-24.26638595,40.40522565,-112.1004959
10126000,-5.209108483,41.5763213,-112.100782
6020600,-3.223400104,45.2418694,-112.1112389
13060000,-4.163748245,43.41305556,-112.135
6019500,-7.598654567,45.1923194,-112.1428167
10189000,-159.3241373,38.19636955,-112.1477005
9512800,-631.7620694,34.01558948,-112.1679378
10183500,-38.81055345,38.20609038,-112.2077024
13112000,-1534.757411,44.00277778,-112.221111
13075000,-39.91829993,42.63,-112.2255556
9512450,-1577.218274,34.48527778,-112.2375
6062500,-0.058313612,46.5238972,-112.2566472
10194200,-5.541995286,38.5794169,-112.2885399
6026500,-17.81387616,45.6132833,-112.3293972
9503700,-83175.75797,34.89502016,-112.3429468
6099000,-4.439967784,48.63340278,-112.3464806
6082200,-3.827517443,47.5471361,-112.3674306
13062500,-13.38829779,43.1975,-112.3691667
10172700,-50.13283859,39.97939105,-112.3802297
13068495,-1735.01687,43.1708333,-112.3877778
10224000,-95.85700047,39.48189754,-112.3938338
13116500,-172.9398961,44.25916667,-112.4102778
10174500,-2.315104613,37.65109086,-112.4302069
10172727,-1176.017144,40.16050085,-112.4310639
9503000,-22.79681518,34.56307975,-112.4448909
6018500,-778.3469197,45.38338889,-112.4528306
9502960,-17.88754283,34.55196864,-112.4623913
13075500,-4.272117652,42.87166667,-112.4680556
13068500,-1188.995913,43.13055556,-112.4766667
10173450,-0.818413786,37.6227572,-112.5168773
13069500,-20.38006054,43.12527778,-112.5188889
12323240,-43.91467285,45.9946694,-112.5357139
13075910,-2.693729061,42.9447222,-112.5444444
9403600,-29.32346166,37.10054059,-112.5479827
13075983,-649.8760598,43.0425,-112.55
12323250,-61.75004391,45.996575,-112.5634889
10234500,-0.445671417,38.2805264,-112.5682713
10172800,-0.00684576,40.49633109,-112.5744028
9404450,-18.12495715,37.3394272,-112.6043769
6102500,0.609703789,47.8830833,-112.6119833
9502800,-16067.63205,34.8666865,-112.6132308
9403850,-335466.8678,36.39581624,-112.6318566
6017000,-886.7429059,45.2183833,-112.6553333
9404110,-72936.26796,36.21946667,-112.6901
6025500,-1.388991734,45.52658056,-112.701725
9517000,-1802.901461,33.34726408,-112.7257259
6025250,0.390476344,45.7012694,-112.7359694
12324200,-45.87782125,46.39765,-112.7425389
6016000,-256.2696616,45.11612778,-112.7504944
9404115,-35594.04629,36.30581618,-112.761305
12323800,-2.752032727,46.20824167,-112.76735
9518500,-41303.55779,33.22921044,-112.7673929
12335500,-6.378128018,46.77777778,-112.767786
9519000,-5191.847843,33.2292104,-112.7715597
12323850,-8.646678202,46.2185722,-112.7741667
12323750,-9.694677934,46.1794972,-112.780561
12323770,-74.8596269,46.180375,-112.7850778
12324400,-35.281325,46.5109111,-112.789686
12324590,-3.131430376,46.5194833,-112.7931722
6093200,-2.102596261,48.36945,-112.8017806
12323600,-18.09122205,46.1077583,-112.8052833
12323720,-0.735708393,46.10716389,-112.810611
12323700,-8.172537548,46.11437778,-112.819775
6078500,0.012132033,47.6398611,-112.8593333
6079000,0.327622495,47.6286083,-112.865761
13077000,-4.674132682,42.7675,-112.8794444
12323710,0.316595812,46.0645111,-112.8935306
12323840,-187.0520776,46.161325,-112.8937972
12323760,-8.71378215,46.13366667,-112.9031528
12323670,0.493481107,46.0829722,-112.9171889
12324680,-14.7102792,46.58998889,-112.9287139
9404900,-22.0353787,37.16414955,-112.9585499
9405500,-5.694105279,37.2097046,-112.9785512
6091700,0.498593677,48.42695278,-112.9899833
12335100,0.283834777,46.9187944,-113.014986
10242000,-2.233598892,37.67219924,-113.0346702
6133500,-172.310494,48.96352778,-113.0623556
13119000,-182.6682835,43.87027778,-113.0880556
12338300,0.473003638,46.9794944,-113.092186
13118975,-215.3292699,43.884825,-113.0970083
12331500,-23.03022562,46.62872778,-113.1506917
9406000,-6.323257474,37.2041494,-113.1807789
12330000,-0.786213329,46.47165278,-113.2357694
12329500,-15.93652721,46.4637583,-113.2402778
13118700,-20.00254029,44.1386111,-113.2452778
9406100,-22.80659919,37.1969272,-113.285226
12325500,-10.38470761,46.23266667,-113.2998722
10172952,-0.656204278,41.85853036,-113.3272192
12331800,-20.98193756,46.71191389,-113.3307806
9408135,-14.12769982,37.19248238,-113.3532832
9404200,-3.989847775,35.7735994,-113.363544
9404208,-130.6310764,35.76498839,-113.3682663
9408000,-52.21870877,37.26748174,-113.3707839
9408150,-11.67060134,37.16276007,-113.3952285
5017500,0.184074909,48.83303718,-113.4206533
9424447,-1.242880201,34.5416838,-113.4452053
13078000,-1185.803837,42.0636111,-113.4513889
9408400,-6.798961857,37.38331325,-113.483288
13081500,-5.040490022,42.67277778,-113.5002778
12332000,0.405400018,46.1845694,-113.5015694
9413200,-55.02265551,37.07,-113.5838889
9413000,-68.88979117,37.07525867,-113.5930125
9426000,-30795.53122,34.2308539,-113.6088195
9424450,-11.5784314,34.46251664,-113.6243774
9409100,-197.1602238,37.38470108,-113.6319052
13305000,-41.25172625,44.94,-113.6391667
13127000,-15.29629257,43.93916667,-113.6483333
9404222,-126.4381707,35.7999,-113.65535
5014500,0.728981336,48.7988333,-113.6567306
9413500,-66.76420949,37.0144243,-113.6805163
12334510,-0.018339317,46.7223361,-113.683061
12340000,0.510734169,46.8994111,-113.7563194
9410100,-43.83361944,37.19,-113.7680556
13305310,-29.00270642,45.13277778,-113.7988889
12334550,-6.048600511,46.8259111,-113.8140306
9413700,-78.65824461,36.92138889,-113.8313889
12381400,-0.788980172,47.19555,-113.850736
10172870,0.243153217,39.74410784,-113.8899945
13302500,-1.363234971,45.1836111,-113.8952778
9415000,-54.5318804,36.8916437,-113.9244098
12340500,-0.780264512,46.87676389,-113.9321194
13082500,-78.4206213,42.1261111,-113.9355556
12370000,0.630620085,48.02423056,-113.9788194
12377150,0.695322779,47.3228222,-113.9793806
13083000,-15.48718441,42.1658333,-113.983611
13148500,-0.229991694,43.39,-113.9997222
12358500,-0.008560377,48.49551667,-114.0102083
13120500,-0.057680784,43.9983333,-114.021111
10172860,-512.7049073,39.45952778,-114.0237222
12375900,0.633281744,47.4914361,-114.0266444
12362500,-7.473823641,48.35657778,-114.0378583
9413900,-17.81750535,37.46997485,-114.0466458
13302005,-56.49630213,44.69166667,-114.0469444
12352500,-0.661146986,46.83173889,-114.054861
13147900,0.058636974,43.49305556,-114.0572222
13150430,-20.04908063,43.3233611,-114.10835
13120000,0.464865764,43.93277778,-114.1138889
12355500,-0.04972086,48.4957972,-114.1267639
12353000,-0.373840016,46.8686333,-114.1277472
102432241,-106.0035152,38.6993966,-114.131932
13306385,0.5378907,45.20555556,-114.1338889
9427520,-9.222436417,34.29557035,-114.140225
12344000,0.325982365,45.97205,-114.1412333
12363000,-0.716153051,48.3618111,-114.18495
9417500,-7.440193563,38.0041285,-114.206927
10243260,-1.016224176,39.0116129,-114.2144392
13306370,0.705601371,45.0897222,-114.2366667
12372000,-1.724432804,47.6802861,-114.2467278
12342500,-7.242005443,45.72482778,-114.2822944
12366080,0.421107554,48.22592778,-114.292661
12365700,0.07163003,48.21725,-114.313736
13140800,-13.17016283,43.32916667,-114.3191667
13139510,-0.641784934,43.5172222,-114.3216667
13138000,-1.653052257,43.60305556,-114.3302778
9415250,-72.52798743,36.51325,-114.3359806
13089500,-126.9610105,42.5897222,-114.3469444
13142500,-10.88782219,43.24805556,-114.3566667
13137500,-0.374366756,43.67421667,-114.362261
13137000,0.429671522,43.6897222,-114.3847222
13135520,0.6047419,43.7861111,-114.4191667
9520500,-1528212.72,32.7608789,-114.4205019
13135500,-0.001666513,43.78626389,-114.4250556
9419507,-36004.15062,36.53527778,-114.4283333
13307000,-4.88280698,45.3225,-114.44
9428510,-25.07758981,33.99946154,-114.4455106
13297355,-1.298459225,44.2908333,-114.4716667
13090500,-420.1597296,42.6061111,-114.4763889
13092747,-2.051000071,42.5625,-114.4947222
9429100,-7.525714903,33.71946626,-114.4980105
9429000,-638.9084063,33.7319659,-114.5118999
9429600,-1840.615872,32.8122666,-114.5149494
13297330,-0.304308298,44.27027778,-114.5166667
10243700,-7.043426885,39.21657778,-114.5296389
9419000,-267024.7332,36.64302844,-114.5397075
13141500,-8.574409973,43.33277778,-114.5419444
9418500,-17460.65897,37.55837778,-114.5630556
9423000,-10.7424415,35.19166556,-114.5721876
12388700,-1.854387853,47.36679167,-114.585
13310199,-0.366467862,45.2936111,-114.5963889
9526000,-5348668.094,32.72638889,-114.6172222
9525500,-16.10100168,32.73032465,-114.6199524
9530000,-108.5865302,32.73726888,-114.621897
9521100,-552.0690391,32.73171354,-114.6327306
9524000,-564.6704016,32.7767123,-114.6355087
13105000,-4.633372939,41.9447222,-114.688611
10244950,-20.83860104,39.20153889,-114.689161
9416000,-113895.4215,36.7110817,-114.6952715
12374250,-5.715831479,47.82982778,-114.6978333
13094000,-475.7705019,42.6658333,-114.7122222
9415900,-16502009.09,36.72163699,-114.7155502
13296500,0.119749441,44.2683333,-114.7327778
13296000,0.494648646,44.27888889,-114.7338889
13152500,-75.52514101,42.88638889,-114.8030556
13095175,-7545.512068,42.67388889,-114.8091667
13095500,-13864.96766,42.7075,-114.8102778
13108150,-146.1148526,42.69638889,-114.8552778
12389000,-1.051398061,47.4292,-114.8565333
9419800,-91.39153221,36.12219816,-114.904992
13295000,0.484766384,44.2225,-114.931111
9419753,-85.4254787,36.100375,-114.9433194
9419700,-144.9761022,36.08747539,-114.9858276
13309220,0.549147735,44.7215194,-115.0143472
9419696,-79.66468225,36.09080799,-115.0238843
94196784,-12.2196033,36.13191667,-115.0356667
94196783,-13.04135281,36.13969527,-115.0477755
12301250,-0.20253248,48.8779472,-115.054461
94196781,-16.53033037,36.14302819,-115.0655537
9415510,-1532.9232,38.9333333,-115.08
12354500,-0.432313929,47.30163889,-115.0868694
12301300,-0.851721552,48.89359167,-115.0878528
12354000,0.531421969,47.2967111,-115.122625
9415558,-3678.40891,38.37944444,-115.1516667
9415645,-295.161438,37.46,-115.195
13154500,-111.6205736,43.0022222,-115.2025
12389500,-0.115224191,47.5918583,-115.229536
9415590,-23.84817258,37.5319043,-115.2325215
10315500,-3.910305806,41.2526961,-115.2564468
10313900,-349.7031543,41.4778611,-115.2866389
9423350,-2.313226327,35.24498915,-115.2988759
13186000,0.590598944,43.4958333,-115.3080556
12302055,-1.495734202,48.35560278,-115.31465
12301933,-612.4975485,48.40066389,-115.3187194
13311000,-0.442756513,44.9057222,-115.3295
13311250,0.591207823,44.93477778,-115.3366944
13311450,-0.126771848,44.9363611,-115.3372222
12413875,0.632088691,47.05602858,-115.3532001
12390700,0.113496558,47.5860611,-115.3551
13162225,0.575278531,41.8904614,-115.4286816
10316500,0.628263614,40.69076057,-115.477003
13190500,-216.1340903,43.3436111,-115.4775
10317500,-7.132143818,41.17875278,-115.492575
13313000,0.689749852,44.96166667,-115.5
10254970,-37.64616016,32.6658925,-115.5030501
13336500,-0.019590188,46.08666667,-115.5138889
13337500,-1.943628124,45.82527778,-115.5272222
10317480,-39.219753,41.3297222,-115.5719444
13337000,0.276087496,46.1508333,-115.5872222
10254730,-102.02067,33.19892768,-115.5969343
13340600,0.176169187,46.84055556,-115.621111
13235000,0.650145884,44.08527778,-115.6222222
10318500,-114.3526762,40.93655556,-115.6241667
13236500,-13928.22051,44.29194444,-115.6419444
13161500,-0.043706848,41.9332368,-115.6745268
13159800,-3.592918556,43.2611111,-115.7025
10246835,-2125.151587,38.95019444,-115.7032778
13168500,-0.244918916,42.7711111,-115.7202778
13192200,-56.87235398,43.55055556,-115.7219444
13310700,0.601495158,44.9869444,-115.725
13185000,0.43176912,43.66805556,-115.7252778
10319900,-7.38600972,40.6274972,-115.7305222
10320000,-13.48243141,40.6849236,-115.8134002
10254050,-69.85618568,33.44697395,-115.8433289
12413125,0.698271205,47.4725,-115.9147222
12413130,-0.940571386,47.4749,-115.9227
12413131,0.526813184,47.47518056,-115.9284444
12304500,-3.265040872,48.5617222,-115.9701583
13338500,-0.812343378,46.08638889,-115.9766667
12411000,0.485115268,47.7061111,-115.9791667
13237920,0.110007177,44.1086111,-115.9822222
13175100,-0.568383982,41.8604583,-115.9892597
13200000,-6.695848531,43.64805556,-115.9897222
13240000,0.645060536,44.9136111,-115.9972222
10321000,-83.81184224,40.72769715,-116.009242
12305000,-1.712985305,48.6175,-116.0463889
12391950,-0.845567397,48.08805556,-116.0727778
10259540,-1528.815494,33.52474915,-116.0775023
10321590,-0.46451187,40.72602928,-116.0778547
12413210,0.372681248,47.53138889,-116.0925
10322000,-4.866159954,40.71624444,-116.093575
13246000,-10.60790561,44.11416667,-116.1072222
13239000,0.68266315,44.9072222,-116.1191667
10322800,-9653.519901,40.38125,-116.1251389
10322150,-34.70942899,40.710473,-116.1259112
13339500,-0.27457306,46.37166667,-116.1625
12306500,0.075831732,48.99916667,-116.1797222
12392155,0.558911543,48.15166667,-116.1816667
12414500,0.228471495,47.2744444,-116.1888889
10251335,-21060.47966,35.80094444,-116.1944167
12308000,-1.282414285,48.70055556,-116.1966667
13247500,-2.650819793,43.9433333,-116.1966667
10322500,-95.04619007,40.60741747,-116.2017444
10251330,-15473.42929,35.79052778,-116.2076389
12413355,0.519571778,47.5483333,-116.2197222
12413370,-0.122808448,47.47666667,-116.2216667
10321940,-1.539362342,40.8249142,-116.2234155
10251300,-44162.37859,35.84944444,-116.2308333
12413470,0.453580506,47.5513111,-116.2362917
12413445,0.389056313,47.5081222,-116.2418
12413000,0.28561415,47.5722,-116.2528
13340000,-0.081448361,46.4783333,-116.2575
13206000,-53.25063948,43.66055556,-116.2791667
12413500,0.030064585,47.5547,-116.3231
13317000,-0.627078816,45.75027778,-116.3238889
13316500,0.672003546,45.41305556,-116.3252778
13206305,-8.740992505,43.67527778,-116.353611
12310100,-0.985451054,48.70527778,-116.3697222
10322555,-599.9198616,39.89030556,-116.3782778
13172455,-4104.506209,43.25481389,-116.3906389
13341050,-0.815439853,46.50027778,-116.3925
10322510,-26.70489726,39.90480556,-116.4125278
13249500,-6.421255299,43.93055556,-116.4427778
12414900,0.100228511,47.1761111,-116.4933333
12392300,-0.648880495,48.42,-116.5019444
12322000,-1.419838763,48.99638889,-116.5075
10323425,-139.2190822,40.7054675,-116.5309216
10259000,-12.98691936,33.7600211,-116.5500155
